Jio Sponsored Pokemon Go Gyms’ Coordinates
13.043653,80.120686,Chennai
12.951332,80.139596,Chennai
12.875204,80.227126,Chennai
13.122551,80.145988,Chennai
13.125514,80.205209,Chennai
13.108742,80.244543,Chennai
13.083636,80.170519,Chennai
13.08709,80.217791,Chennai
13.035315,80.212533,Chennai
13.039436,80.234127,Chennai
13.058507,80.253759,Chennai
13.038172,80.26805,Chennai
13.081496,80.244996,Chennai
13.068871,80.267144,Chennai
13.066601,80.270331,Chennai
13.007157,80.251042,Chennai
13.007198,80.249872,Chennai
12.974663,80.258341,Chennai
12.990826,80.216375,Chennai
12.956269,80.187133,Chennai
Some More
8.728356,77.717995-Tirunelveli Katabbo,Tamil Nadu
9.601185,76.531444-Chavittuvari, Kerala
9.918214,78.125308-Anna Nagar, Madurai
9.91901,78.148564-Anna Nagar, Madurai
9.938221,78.136132-Anna Nagar, Madurai
11.258626,75.785099-Kozhikode, Kerala
11.008292,76.959985-Coimbatore,Tamil Nadu
11.02442,77.01065-Coimbatore,Tamil Nadu
11.333681,77.705413-Thindal,Tamil Nadu
11.67526,78.132323-Pallapatti,Tamil Nadu
12.297907,76.66489-Ittigegudu,Karnataka
12.332888,76.623813-Kumbara Koppalu, Karnataka
13.337777,77.10552-Kyatasandra,Tumakuru, Karnataka
12.934343,79.146847-Sathuvachari, Vellore,Tamil Nadu
12.871178,74.842709-Dongerkeri,Mangaluru taluk,Karnataka
